,Document Date,Year/Month,Year,Month,supplier delivery date,delivery date,Company Code,Country,Purchasing Doc.,Item,Purchasing Org.,Plant,Supplier,Supplier name,Postal code,Street,City,"Supplier
country",Material,Material Short Text,Material Group,Material Group Text,Order Unit,Net price,ORDERED Quantity,Delivered QTY,open quantity,deviation indicator,deviation cause,deviation cause text,Net Value,Local Currency,Counter,Delivery deviation in days
71,2019-11-12,,2019,11,2019-11-19,2019-11-19,52,AT,8207811504,1,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286294,H379001-101 RAIL KIT UNDERBIN OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,742.0,14.0,14.0,0,in time,0,no deviation,10388.0,EUR,1,0.0
72,2019-11-12,,2019,11,2019-11-19,2019-11-19,52,AT,8207811504,2,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54078469,H374001-109 MCD RAIL KIT OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,2989.0,10.0,10.0,0,in time,0,no deviation,29890.0,EUR,1,0.0
73,2019-11-12,,2019,11,2019-11-19,2019-11-19,52,AT,8207813010,1,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110220,J115134-4 CTR MCD RAIL FWD RH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,211.0,16.0,16.0,0,in time,0,no deviation,3376.0,EUR,1,0.0
74,2019-11-12,,2019,11,2019-11-19,2019-11-19,52,AT,8207813010,2,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110219,J115134-3 CTR MCD RAIL FWD LH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,211.0,16.0,16.0,0,in time,0,no deviation,3376.0,EUR,1,0.0
75,2019-11-12,,2019,11,2019-11-19,2019-11-19,52,AT,8207813010,3,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110221,J115135-503 NEW END CAP ASSY,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,104.0,13.0,13.0,0,in time,0,no deviation,1352.0,EUR,1,0.0
76,2019-11-12,,2019,11,2019-11-19,2019-11-19,52,AT,8207813010,4,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54160538,J115134-31 CTR MCD RAIL LH SPEC,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,10.0,10.0,0,in time,0,no deviation,2150.0,EUR,1,0.0
77,2019-11-12,,2019,11,2019-11-19,2019-11-19,52,AT,8207813010,5,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54160540,J115134-32 CTR MCD RAIL RH SPEC,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,10.0,10.0,0,in time,0,no deviation,2150.0,EUR,1,0.0
78,2019-11-21,,2019,11,2019-11-28,2019-11-28,52,AT,8207826492,1,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110220,J115134-4 CTR MCD RAIL FWD RH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,16.0,16.0,0,in time,0,no deviation,3440.0,EUR,1,0.0
79,2019-11-21,,2019,11,2019-11-28,2019-11-28,52,AT,8207826492,2,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110219,J115134-3 CTR MCD RAIL FWD LH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,16.0,16.0,0,in time,0,no deviation,3440.0,EUR,1,0.0
80,2019-11-21,,2019,11,2019-11-28,2019-11-28,52,AT,8207826492,3,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110221,J115135-503 NEW END CAP ASSY,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,104.0,13.0,13.0,0,in time,0,no deviation,1352.0,EUR,1,0.0
81,2019-11-21,,2019,11,2019-11-28,2019-11-28,52,AT,8207826492,4,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54160538,J115134-31 CTR MCD RAIL LH SPEC,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,10.0,10.0,0,in time,0,no deviation,2150.0,EUR,1,0.0
82,2019-11-21,,2019,11,2019-11-28,2019-11-28,52,AT,8207826492,5,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54160540,J115134-32 CTR MCD RAIL RH SPEC,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,10.0,10.0,0,in time,0,no deviation,2150.0,EUR,1,0.0
83,2019-11-21,,2019,11,2019-11-28,2019-11-28,52,AT,8207826505,1,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110220,J115134-4 CTR MCD RAIL FWD RH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,211.0,16.0,16.0,0,in time,0,no deviation,3376.0,EUR,1,0.0
84,2019-11-21,,2019,11,2019-11-28,2019-11-28,52,AT,8207826505,2,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110219,J115134-3 CTR MCD RAIL FWD LH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,211.0,16.0,16.0,0,in time,0,no deviation,3376.0,EUR,1,0.0
85,2019-11-21,,2019,11,2019-11-28,2019-11-28,52,AT,8207826505,3,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110221,J115135-503 NEW END CAP ASSY,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,104.0,13.0,13.0,0,in time,0,no deviation,1352.0,EUR,1,0.0
86,2019-11-21,,2019,11,2019-11-28,2019-11-28,52,AT,8207826505,4,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54160538,J115134-31 CTR MCD RAIL LH SPEC,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,10.0,10.0,0,in time,0,no deviation,2150.0,EUR,1,0.0
87,2019-11-21,,2019,11,2019-11-28,2019-11-28,52,AT,8207826505,5,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54160540,J115134-32 CTR MCD RAIL RH SPEC,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,10.0,10.0,0,in time,0,no deviation,2150.0,EUR,1,0.0
88,2019-11-22,,2019,11,2019-11-29,2019-11-29,52,AT,8207829380,1,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110220,J115134-4 CTR MCD RAIL FWD RH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,16.0,16.0,0,in time,0,no deviation,3440.0,EUR,1,0.0
89,2019-11-22,,2019,11,2019-11-29,2019-11-29,52,AT,8207829380,2,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110219,J115134-3 CTR MCD RAIL FWD LH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,16.0,16.0,0,in time,0,no deviation,3440.0,EUR,1,0.0
90,2019-11-22,,2019,11,2019-11-29,2019-11-29,52,AT,8207829380,3,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110221,J115135-503 NEW END CAP ASSY,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,104.0,13.0,13.0,0,in time,0,no deviation,1352.0,EUR,1,0.0
91,2019-11-22,,2019,11,2019-11-29,2019-11-29,52,AT,8207829380,4,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54160538,J115134-31 CTR MCD RAIL LH SPEC,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,10.0,10.0,0,in time,0,no deviation,2150.0,EUR,1,0.0
92,2019-11-22,,2019,11,2019-11-29,2019-11-29,52,AT,8207829380,5,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54160540,J115134-32 CTR MCD RAIL RH SPEC,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,10.0,10.0,0,in time,0,no deviation,2150.0,EUR,1,0.0
93,2019-12-03,,2019,12,2019-12-10,2019-12-10,52,AT,8207844386,1,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286273,H374001-101 MCD RAIL KIT OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,609.0,10.0,10.0,0,in time,0,no deviation,6090.0,EUR,1,0.0
94,2019-12-03,,2019,12,2019-12-10,2019-12-10,52,AT,8207844386,2,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286294,H379001-101 RAIL KIT UNDERBIN OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,742.0,10.0,10.0,0,in time,0,no deviation,7420.0,EUR,1,0.0
95,2019-12-03,,2019,12,2019-12-10,2019-12-10,52,AT,8207844393,1,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110220,J115134-4 CTR MCD RAIL FWD RH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,16.0,16.0,0,in time,0,no deviation,3440.0,EUR,1,0.0
96,2019-12-03,,2019,12,2019-12-10,2019-12-10,52,AT,8207844393,2,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110219,J115134-3 CTR MCD RAIL FWD LH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,16.0,16.0,0,in time,0,no deviation,3440.0,EUR,1,0.0
97,2019-12-03,,2019,12,2019-12-10,2019-12-10,52,AT,8207844393,3,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110221,J115135-503 NEW END CAP ASSY,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,104.0,13.0,13.0,0,in time,0,no deviation,1352.0,EUR,1,0.0
98,2019-12-03,,2019,12,2019-12-10,2019-12-10,52,AT,8207844393,4,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54160538,J115134-31 CTR MCD RAIL LH SPEC,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,10.0,10.0,0,in time,0,no deviation,2150.0,EUR,1,0.0
99,2019-12-03,,2019,12,2019-12-10,2019-12-10,52,AT,8207844393,5,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54160540,J115134-32 CTR MCD RAIL RH SPEC,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,10.0,10.0,0,in time,0,no deviation,2150.0,EUR,1,0.0
100,2019-12-03,,2019,12,2019-12-10,2019-12-10,52,AT,8207844394,1,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110220,J115134-4 CTR MCD RAIL FWD RH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,16.0,16.0,0,in time,0,no deviation,3440.0,EUR,1,0.0
101,2019-12-03,,2019,12,2019-12-10,2019-12-10,52,AT,8207844394,2,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110219,J115134-3 CTR MCD RAIL FWD LH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,16.0,16.0,0,in time,0,no deviation,3440.0,EUR,1,0.0
102,2019-12-03,,2019,12,2019-12-10,2019-12-10,52,AT,8207844394,3,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110221,J115135-503 NEW END CAP ASSY,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,104.0,13.0,13.0,0,in time,0,no deviation,1352.0,EUR,1,0.0
103,2019-12-03,,2019,12,2019-12-10,2019-12-10,52,AT,8207844394,4,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54160538,J115134-31 CTR MCD RAIL LH SPEC,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,10.0,10.0,0,in time,0,no deviation,2150.0,EUR,1,0.0
104,2019-12-03,,2019,12,2019-12-10,2019-12-10,52,AT,8207844394,5,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54160540,J115134-32 CTR MCD RAIL RH SPEC,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,215.0,10.0,10.0,0,in time,0,no deviation,2150.0,EUR,1,0.0
105,2019-12-10,,2019,12,2019-12-17,2019-12-17,52,AT,8207855444,1,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286294,H379001-101 RAIL KIT UNDERBIN OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,742.0,14.0,14.0,0,in time,0,no deviation,10388.0,EUR,1,0.0
106,2019-12-10,,2019,12,2019-12-17,2019-12-17,52,AT,8207855444,2,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54078469,H374001-109 MCD RAIL KIT OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,2989.0,10.0,10.0,0,in time,0,no deviation,29890.0,EUR,1,0.0
107,2019-12-10,,2019,12,2019-12-17,2019-12-17,52,AT,8207855890,1,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286273,H374001-101 MCD RAIL KIT OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,609.0,10.0,10.0,0,in time,0,no deviation,6090.0,EUR,1,0.0
108,2019-12-10,,2019,12,2019-12-17,2019-12-17,52,AT,8207855890,2,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286294,H379001-101 RAIL KIT UNDERBIN OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,742.0,10.0,10.0,0,in time,0,no deviation,7420.0,EUR,1,0.0
109,2019-12-10,,2019,12,2019-12-17,2019-12-17,52,AT,8207855894,1,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286273,H374001-101 MCD RAIL KIT OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,609.0,10.0,10.0,0,in time,0,no deviation,6090.0,EUR,1,0.0
110,2019-12-10,,2019,12,2019-12-17,2019-12-17,52,AT,8207855894,2,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286294,H379001-101 RAIL KIT UNDERBIN OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,742.0,10.0,10.0,0,in time,0,no deviation,7420.0,EUR,1,0.0
111,2019-12-10,,2019,12,2019-12-17,2019-12-17,52,AT,8207855911,1,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286273,H374001-101 MCD RAIL KIT OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,609.0,10.0,10.0,0,in time,0,no deviation,6090.0,EUR,1,0.0
112,2019-12-10,,2019,12,2019-12-17,2019-12-17,52,AT,8207855911,2,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286294,H379001-101 RAIL KIT UNDERBIN OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,742.0,10.0,10.0,0,in time,0,no deviation,7420.0,EUR,1,0.0
113,2019-12-10,,2019,12,2019-12-17,2019-12-17,52,AT,8207855933,1,5200,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286273,H374001-101 MCD RAIL KIT OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,609.0,10.0,10.0,0,in time,0,no deviation,6090.0,EUR,1,0.0
114,2019-12-10,,2019,12,2019-12-17,2019-12-17,52,AT,8207855933,2,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286294,H379001-101 RAIL KIT UNDERBIN OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,742.0,10.0,10.0,0,in time,0,no deviation,7420.0,EUR,1,0.0
115,2019-12-10,,2019,12,2019-12-17,2019-12-17,52,AT,8207855935,1,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286273,H374001-101 MCD RAIL KIT OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,609.0,10.0,10.0,0,in time,0,no deviation,6090.0,EUR,1,0.0
116,2019-12-10,,2019,12,2019-12-17,2019-12-17,52,AT,8207855935,2,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286294,H379001-101 RAIL KIT UNDERBIN OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,742.0,10.0,10.0,0,in time,0,no deviation,7420.0,EUR,1,0.0
117,2019-12-10,,2019,12,2019-12-17,2020-01-08,52,AT,8207855943,1,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286273,H374001-101 MCD RAIL KIT OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,609.0,10.0,7.0,3,late: > 10 days,7,delivery deviation - too late,6090.0,EUR,1,22.0
118,2019-12-10,,2019,12,2019-12-17,2019-12-17,52,AT,8207855943,2,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286294,H379001-101 RAIL KIT UNDERBIN OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,742.0,10.0,10.0,0,in time,0,no deviation,7420.0,EUR,1,0.0
119,2020-01-08,,2020,1,2020-01-15,2020-01-15,52,AT,8207896530,1,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286273,H374001-101 MCD RAIL KIT OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,609.0,10.0,10.0,0,in time,0,no deviation,6090.0,EUR,1,0.0
120,2020-01-08,,2020,1,2020-01-15,2020-01-15,52,AT,8207896530,2,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286294,H379001-101 RAIL KIT UNDERBIN OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,742.0,10.0,10.0,0,in time,0,no deviation,7420.0,EUR,1,0.0
121,2020-01-08,,2020,1,2020-01-15,2020-01-15,52,AT,8207896575,1,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286273,H374001-101 MCD RAIL KIT OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,609.0,10.0,10.0,0,in time,0,no deviation,6090.0,EUR,1,0.0
122,2020-01-08,,2020,1,2020-01-15,2020-01-15,52,AT,8207896575,2,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286294,H379001-101 RAIL KIT UNDERBIN OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,742.0,10.0,10.0,0,in time,0,no deviation,7420.0,EUR,1,0.0
123,2020-01-14,,2020,1,2020-01-21,2020-01-21,52,AT,8207906129,1,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53803787,H374001-105 MCD RAIL KIT OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,1816.2,10.0,10.0,0,in time,0,no deviation,18162.0,EUR,1,0.0
124,2020-01-14,,2020,1,2020-01-21,2020-01-21,52,AT,8207906129,2,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53286294,H379001-101 RAIL KIT UNDERBIN OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,742.0,12.0,12.0,0,in time,0,no deviation,8904.0,EUR,1,0.0
125,2020-01-15,,2020,1,2020-01-22,2020-01-22,52,AT,8207908285,1,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110220,J115134-4 CTR MCD RAIL FWD RH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,211.0,16.0,16.0,0,in time,0,no deviation,3376.0,EUR,1,0.0
126,2020-01-15,,2020,1,2020-01-22,2020-01-22,52,AT,8207908285,2,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110219,J115134-3 CTR MCD RAIL FWD LH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,211.0,16.0,16.0,0,in time,0,no deviation,3376.0,EUR,1,0.0
127,2020-01-15,,2020,1,2020-01-22,2020-01-22,52,AT,8207908285,3,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110221,J115135-503 NEW END CAP ASSY,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,104.0,17.0,17.0,0,in time,0,no deviation,1768.0,EUR,1,0.0
128,2020-01-15,,2020,1,2020-01-22,2020-01-22,52,AT,8207908285,4,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53856762,J115001-103 SLIDING BLOCK XL BINS,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,211.0,10.0,10.0,0,in time,0,no deviation,2110.0,EUR,1,0.0
129,2020-01-15,,2020,1,2020-01-22,2020-01-22,52,AT,8207908285,5,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54145490,J115001-117 SLIDING BLOCK XL BIN,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,211.0,10.0,10.0,0,in time,0,no deviation,2110.0,EUR,1,0.0
130,2020-01-16,,2020,1,2020-01-23,2020-01-23,52,AT,8207911189,1,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110220,J115134-4 CTR MCD RAIL FWD RH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,104.0,10.0,10.0,0,in time,0,no deviation,1040.0,EUR,1,0.0
131,2020-01-16,,2020,1,2020-01-23,2020-01-23,52,AT,8207911189,2,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110219,J115134-3 CTR MCD RAIL FWD LH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,382.0,13.0,13.0,0,in time,0,no deviation,4966.0,EUR,1,0.0
132,2020-01-16,,2020,1,2020-01-23,2020-01-23,52,AT,8207911189,3,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110221,J115135-503 NEW END CAP ASSY,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,3025.0,10.0,10.0,0,in time,0,no deviation,30250.0,EUR,1,0.0
133,2020-01-16,,2020,1,2020-01-23,2020-01-23,52,AT,8207911189,4,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54175404,J115001-107 HALTER OHSC CR XL BIN,4015,Geraete ATA 25-2 Cargo Loading System,ST,211.0,10.0,10.0,0,in time,0,no deviation,2110.0,EUR,1,0.0
134,2020-01-29,,2020,1,2020-02-05,2020-02-05,52,AT,8207931503,1,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,53987975,H374001-107 MCD RAIL KIT OVI,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,211.0,10.0,10.0,0,in time,0,no deviation,2110.0,EUR,1,0.0
135,2020-02-17,,2020,2,2020-02-24,2020-02-24,52,AT,8207960855,1,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110220,J115134-4 CTR MCD RAIL FWD RH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,104.0,13.0,13.0,0,in time,0,no deviation,1352.0,EUR,1,0.0
136,2020-02-17,,2020,2,2020-02-24,2020-02-24,52,AT,8207960855,2,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110219,J115134-3 CTR MCD RAIL FWD LH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,145.0,10.0,10.0,0,in time,0,no deviation,1450.0,EUR,1,0.0
137,2020-02-17,,2020,2,2020-02-24,2020-02-24,52,AT,8207960855,3,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110221,J115135-503 NEW END CAP ASSY,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,211.0,10.0,10.0,0,in time,0,no deviation,2110.0,EUR,1,0.0
138,2020-02-17,,2020,2,2020-02-24,2020-02-24,52,AT,8207960855,4,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54175404,J115001-107 HALTER OHSC CR XL BIN,4015,Geraete ATA 25-2 Cargo Loading System,ST,211.0,10.0,10.0,0,in time,0,no deviation,2110.0,EUR,1,0.0
139,2020-02-19,,2020,2,2020-02-26,2020-02-26,52,AT,8207965091,1,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110220,J115134-4 CTR MCD RAIL FWD RH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,104.0,13.0,13.0,0,in time,0,no deviation,1352.0,EUR,1,0.0
140,2020-02-19,,2020,2,2020-02-26,2020-02-26,52,AT,8207965091,2,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110219,J115134-3 CTR MCD RAIL FWD LH,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,145.0,10.0,10.0,0,in time,0,no deviation,1450.0,EUR,1,0.0
141,2020-02-19,,2020,2,2020-02-26,2020-02-26,52,AT,8207965091,3,5210,51,34295609,SEFREN CEBIN FRENCE,31770,12 AVENUE JEAN MERMOZ,COLOMIERS,FR,54110221,J115135-503 NEW END CAP ASSY,4017,Geraete ATA 25-3 Furnishing Pax Compartment,ST,211.0,10.0,10.0,0,in time,0,no deviation,2110.0,EUR,1,0.0
